,permco,permno1,permno2,permno3,fyear,Target_CUSIP,Target_Name,Acquiror_Name,Status,Acquiror_Primary_Ticker_Symbol,Target_Primary_Ticker_Symbol,Acquiror_Ticker_Symbol,Target_Ticker_Symbol,Acquiror__CUSIP,sdc_Deal_Number,year_acq_ann,month_acq_ann,yearmonth_acq_ann,yearmonth_acq_ann_complete,acq_complete,year_acq_ann_complete,month_acq_ann_complete,price_per_share,Target_Share_Price_4_Weeks_Prior,Target_Share_Price_1_Week_Prior,Target_Share_Price_1_Day_Prior,percentage_Shares_acq,perc_owned_after_transaction,percentage_shares_sought,Date_Announced,Date_Effective,Date_Withdrawn,const,creturn,param1,tvalue1,tvalue2
613,30391,80425,,,1994,749553,RF Power Products,Advanced Energy Industries,Completed,AEIS,RFPP,AEIS,RFPP,007973,762771020,1998,6,23982,23982,1,1998,6,4.48,2.563,3.0,3.875,100.0,100.0,100.0,6/2/1998,10/8/1998,,0.0008443512731015406,0.19166397419455447,0.06031404148030221,1.2162429938798935,4.073139910333555
614,30419,80679,,,1994,193294,Kenneth Cole Productions Inc,KCP Holdco Inc,Completed,,KCP,,KCP,44257Y,2391203020,2012,2,24146,24146,1,2012,2,15.25,12.48,12.85,13.07,53.0,100.0,53.0,2/24/2012,9/25/2012,,-6.551237205834463e-05,0.12458779606729492,0.3885140042397154,-0.07993250019655791,13.993301522033756
615,30466,80786,,,1994,76657T,RightCHOICE Managed Care Inc,WellPoint Health Networks Inc,Completed,WLP,RIT,WLP,RIT,94973H,1229756020,2001,10,24022,24022,1,2001,10,66.0,42.18,45.15,45.11,100.0,100.0,100.0,10/18/2001,1/31/2002,,-0.0016523669038672841,0.3086878225464094,0.12444515421376563,-1.6077345372523932,3.756347091743264
616,30485,81028,81029.0,,1994,269282,EXX Inc,Investor Group,Completed,,EXEXA,,EXEXA,46145M,2194769020,2010,6,24126,24126,1,2010,6,1.55,0.431,0.4,0.45,100.0,100.0,100.0,6/21/2010,6/21/2010,,,,,,
617,30502,81047,,,1994,82934Q,Sinter Metals Inc,GKN PLC,Completed,GKN,SNM,GKN,SNM,G3900X,661171020,1997,4,23968,23968,1,1997,4,37.0,27.875,26.75,27.0,100.0,100.0,100.0,4/30/1997,6/3/1997,,0.00031872598037150697,0.3269040866191541,0.04701285073416378,0.6008222869071022,1.7357199515685078
618,30514,81056,,,1994,161568,Chase Industries Inc,Olin Corp,Completed,OLN,CSI,OLN,CSI,680665,1293376020,2002,5,24029,24029,1,2002,5,11.52,11.8,14.0,14.5,100.0,100.0,100.0,5/8/2002,9/27/2002,,-0.00048301860618275383,-0.2585980877975414,0.053761400236666916,-0.584791467440017,1.1207082968409974
619,30519,81060,,,1994,408623,John Q Hammons Hotels Inc,Investor Group,Completed,,JQH,,JQH,46145M,1637492020,2005,2,24062,24062,1,2005,2,24.0,20.3,20.0,23.31,100.0,100.0,100.0,2/4/2005,9/16/2005,,2.034252623169894e-05,0.1390195378268698,0.02807299612954217,0.04098291291215077,1.389752154585811
620,30749,84259,,,1997,871914,Synthetic Industries Inc,Investcorp Bank BSC,Completed,C.IVP,SIND,C.IVP~IVC,SIND,46111V,939417020,1999,11,23999,23999,1,1999,11,33.0,27.5,28.25,29.063000000000002,100.0,100.0,100.0,11/5/1999,12/31/1999,,0.00014287254184949946,0.12880188266094098,-0.012207033054859595,0.1815352109746381,-0.41127675934302604
621,30749,84259,,,1997,871914,Synthetic Industries Inc,SI Holdings Inc,Completed,,,,,78425Q,23116020,1986,11,23843,23843,1,1986,11,,,,,100.0,100.0,100.0,11/24/1986,12/9/1986,,,,,,
622,30833,81131,,,1994,741504,PriCellular Corp,American Cellular Corp,Completed,,PC,,PC,02506R,738631020,1998,3,23979,23979,1,1998,3,14.0,12.06,12.0,13.0,100.0,100.0,100.0,3/9/1998,6/25/1998,,0.0009506397535798475,0.021968886544778285,0.08694129148041066,1.3555972055667156,4.087392385208463
623,30853,81293,,,1995,57383T,Marvel Entertainment Inc,Walt Disney Co,Completed,DIS,MVL,DIS~DIG,MVL,254687,2103738020,2009,8,24116,24116,1,2009,8,50.0,40.41,38.27,38.65,100.0,100.0,100.0,8/31/2009,12/31/2009,,-0.00011173262751886359,0.07520600641837843,0.6645850374608081,-0.09301848584638181,15.476654854397237
624,30906,81671,,,1995,74342P,Promus Hotel Corp,Hilton Hotels Corp,Completed,HLT,PRH,HLT,PRH,432848,920274020,1999,9,23997,23997,1,1999,9,38.5,25.25,29.06,31.375,100.0,100.0,100.0,9/7/1999,12/1/1999,,0.0010064798466531627,0.06870348229635165,0.046777553531473934,1.3219023468673736,1.6415797816391882
625,30945,84027,,,1996,299761,EVEREN Capital Corp,"First Union Corp,Charlotte,NC",Completed,FTU,EVR,FTU,EVR,337358,874983020,1999,4,23992,23992,1,1999,4,31.0,20.37,23.12,24.125,100.0,100.0,100.0,4/26/1999,10/1/1999,,0.0008694187893156909,0.18453629867316365,0.20205601327212588,1.0191208472996325,8.433267322795517
626,30945,84027,,,1996,299761,EVEREN Capital Corp(Kemper),Shareholders,Completed,,,,,81949M,460337020,1995,4,23944,23944,1,1995,4,6.84,,,,100.0,100.0,100.0,4/4/1995,9/13/1995,,,,,,
627,30947,82235,,,1995,597911,Midwest Air Group Inc,TPG Capital LP,Completed,,MEH,,MEH,88262A,1897213020,2007,8,24092,24092,1,2007,8,17.0,14.4,13.71,14.23,100.0,100.0,100.0,8/12/2007,1/31/2008,,0.00030868267294383765,-0.0014373690997791927,0.06600474867682371,0.6448064223149965,4.232611544062999
628,30948,82236,,,1995,983101,Wyndham International Inc,Blackstone Group LP,Completed,,WBR,,WBR,09253U,1671840020,2005,6,24066,24066,1,2005,6,1.15,0.96,0.96,0.97,100.0,100.0,100.0,6/14/2005,8/16/2005,,0.0006915203365591451,0.1397899650249768,0.014962221383962589,1.4722194125103734,1.2015059630880969
629,30953,82242,,,1995,74340R,Proliance International Inc,Vista Automotive LLC,Completed,,PLI,,PLI,93280L,2089427020,2009,7,24115,24115,1,2009,7,,0.185,0.141,0.141,100.0,100.0,100.0,7/8/2009,8/18/2009,,,,,,
630,30961,82295,,,1996,154785,Central Parking Corp,Standard Parking Corp,Completed,STAN,,STAN,,853790,2392628020,2012,2,24146,24146,1,2012,2,,,,,100.0,100.0,100.0,2/29/2012,10/2/2012,,,,,,
631,30961,82295,,,1996,154785,Central Parking Corp,KCPC Holdings Inc,Completed,,CPC,,CPC,48507N,1841755020,2007,2,24086,24086,1,2007,2,22.53,18.98,20.5,20.36,100.0,100.0,100.0,2/20/2007,5/22/2007,,0.00020752693650183775,0.08668278603207279,0.16696835443555647,0.4747700951903105,6.504927542623347
632,31189,82632,,,1996,089159,Big Flower Holdings Inc,Investor Group,Completed,,BGF,,BGF,46145M,899229020,1999,6,23994,23994,1,1999,6,36.75,31.125,33.62,32.81,100.0,100.0,100.0,6/28/1999,12/7/1999,,0.0006794907390087063,-0.017065494329852413,0.14642543010827969,0.7368592832811681,5.958030358339412
633,31381,82773,,,1995,230029,Culligan Water Technologies,United States Filter Corp,Completed,USF,CUL,USF,CUL,911843,731992020,1998,2,23978,23978,1,1998,2,59.45,46.688,36.5,37.75,100.0,100.0,100.0,2/9/1998,6/15/1998,,0.001238162208961439,0.302543737666027,0.17559325442347828,1.7563124684702778,5.630522910178656
634,31381,82773,,,1995,230029,Culligan Water Technologies,Shareholders,Completed,,CUL,,CUL,81949M,463618020,1995,4,23944,23944,1,1995,4,23.88,,,,100.0,100.0,100.0,4/24/1995,12/15/1995,,,,,,
635,31571,82795,,,1996,431032,Highlands Insurance Group Inc,Shareholders,Completed,,,,,81949M,501687020,1995,10,23950,23950,1,1995,10,21.13,,,,100.0,100.0,100.0,10/11/1995,1/24/1996,,,,,,
636,31587,82862,,,1996,885571,360 Communications Co,Alltel Corp,Completed,AT,XO,AT~ALTEO,XO,020039,740054020,1998,3,23979,23979,1,1998,3,33.9,22.625,26.0,29.375,100.0,100.0,100.0,3/16/1998,7/1/1998,,0.0008600994358061212,0.05913919205786837,0.13192186704558911,1.2421800149503042,4.69976626551735
637,31611,83232,,,1995,92208M,Vanstar Corp,InaCom Corp,Completed,ICOP,VST,ICOP,VST,45323G,801060020,1998,10,23986,23986,1,1998,10,10.76,8.625,8.187999999999999,8.375,100.0,100.0,100.0,10/9/1998,2/17/1999,,0.0002529109378462653,-0.09081735763300176,0.09754346867747832,0.321113498245887,5.4984619016609235
638,31616,83333,,,1996,19421W,Collective Brands Inc,Collective Brands Inc SPV,Completed,,PSS,,PSS,19413E,2382542020,2012,5,24149,24149,1,2012,5,21.75,14.26,14.56,15.89,100.0,100.0,100.0,5/1/2012,10/9/2012,,-0.00034894216708280574,0.030323806319637506,0.28674313225895526,-0.3735652522697696,10.089153289286596
639,31625,83439,,,1996,029861,American States Financial Corp,Safeco Corp,Completed,SAF,ASX,SAF,ASX,786429,652158020,1997,6,23970,23970,1,1997,6,47.0,29.875,31.625,32.25,100.0,100.0,100.0,6/9/1997,10/1/1997,,0.0009004394527922913,0.17293499885115313,0.039291268401040635,1.758478817614606,1.383901586515772
640,31643,83459,,,1996,79377R,Saks Holdings,Proffitt's Inc,Completed,PFT,SKS,PFT,SKS,742925,769883020,1998,7,23983,23983,1,1998,7,33.36,23.5,26.56,29.0,100.0,100.0,100.0,7/3/1998,9/18/1998,,0.0006776234505722057,0.02008103634512133,0.20429631686723,1.1040442724029795,8.418940066711428
641,31650,83583,,,1996,94973H,WellPoint Health Networks Inc,Anthem Inc,Completed,ATH,WLP,ATH,WLP,03674B,1444767020,2003,10,24046,24046,1,2003,10,101.06,76.32,83.32,83.93,100.0,100.0,100.0,10/27/2003,11/30/2004,,0.0007777782744237096,0.03734501920445328,0.30186030958148835,1.1574484513244023,7.751947463996261
642,31658,83594,91663.0,,1996,240028,Dayton Superior Corp,Stone Acquisition Corp,Completed,,DSD,,DSD,86154X,962853020,2000,1,24001,24001,1,2000,1,27.0,16.0,17.5,18.25,100.0,100.0,100.0,1/18/2000,6/16/2000,,0.0009148471568613376,0.2979488594197531,0.08875838382718901,1.2523779838692,2.880246331571213
643,31658,83594,91663.0,,1996,240028,Dayton Superior Corp,Ripplewood Holdings LLC,Completed,,,,,76755C,524652020,1995,10,23950,23950,1,1995,10,,,,,100.0,100.0,100.0,10/13/1995,10/13/1995,,,,,,
644,31658,83594,91663.0,,1996,240028,Dayton Superior Corp,TMB Industries Inc(Onex Corp),Completed,,,,,87290M,121111020,1989,6,23874,23874,1,1989,6,,,,,100.0,100.0,100.0,6/22/1989,8/10/1989,,,,,,
645,31662,83598,,,1996,411614,Harborside Healthcare Corp,Sun Healthcare Group Inc,Completed,SUNH,,SUNH,,866933,1803596020,2006,10,24082,24082,1,2006,10,,,,,100.0,100.0,100.0,10/19/2006,4/19/2007,,,,,,
646,31662,83598,,,1996,411614,Harborside Healthcare Corp,Investcorp Bank BSC,Completed,C.IVP,HBR,C.IVP~IVC,HBR,46111V,752558020,1998,4,23980,23980,1,1998,4,25.0,23.625,20.375,21.125,91.0,91.0,91.0,4/15/1998,8/11/1998,,0.0009604800191566408,0.14535721779808686,0.0687586711481203,1.318555262461971,1.754223982388619
647,31665,83602,,,1996,45245A,Imation,Shareholders,Completed,,,,,81949M,517309020,1995,11,23951,23951,1,1995,11,23.88,,,,100.0,100.0,100.0,11/14/1995,7/1/1996,,,,,,
648,31711,83823,,,1996,406545,Hambrecht & Quist Group Inc,"Chase Manhattan Corp,NY",Completed,CMB,HQ,CMB,HQ,16161A,927113020,1999,9,23997,23997,1,1999,9,50.0,38.1875,39.625,41.0625,100.0,100.0,100.0,9/28/1999,12/10/1999,,0.00034561135671567437,0.18891654542738734,0.12847171066700228,0.4845251657924746,6.445827508404595
649,31756,84018,,,1996,145845,Carson Inc,Cosmair Inc,Completed,,CIC,,CIC,22121Q,981246020,2000,2,24002,24002,1,2000,2,5.2,3.5,3.688,3.75,100.0,100.0,100.0,2/28/2000,9/15/2000,,0.000629326780179292,0.2507009665873169,0.02227535435224573,0.8050077178641241,1.4206293092278155
650,31763,84025,,,1996,257159,Dominick's Supermarkets Inc,Safeway Inc,Completed,SWY,DFF,SWY,DFF,786514,801772020,1998,10,23986,23986,1,1998,10,49.0,42.0,40.5,41.375,100.0,100.0,100.0,10/13/1998,11/20/1998,,0.00018914707065994735,0.21896719103467477,0.03909388871430019,0.22486931615366007,1.11117303256058
651,31772,84036,,,1996,785905,Sabre Holdings Corp,Sovereign Holdings Inc,Completed,,TSG,,TSG,84698L,1819992020,2006,12,24084,24084,1,2006,12,32.75,26.3,28.02,28.32,100.0,100.0,100.0,12/12/2006,3/30/2007,,0.0002444004560018348,0.0941805060887422,0.25576998974111714,0.5560312558814697,7.100594209827532
652,31772,84036,,,1996,785905,Sabre Holding Corp(AMR Corp),Shareholders,Completed,,TSG,,TSG,81949M,951911020,1999,12,24000,24000,1,1999,12,48.38,50.5,44.5,51.875,82.93,82.9,82.9,12/14/1999,3/15/2000,,0.0006975885386799744,0.09867101353430874,0.1141641842108722,0.985398896513317,5.455568834306641
653,31799,84169,,,1996,535679,Linens 'n Things Inc,Galaxy Brand Holdings Inc,Completed,,,,,4A0536,2593345020,2013,12,24168,24168,1,2013,12,,,,,100.0,100.0,100.0,12/9/2013,12/9/2013,,,,,,
654,31799,84169,,,1996,535679,Linens n Things Inc,Investor Group,Completed,,LIN,,LIN,46145M,1710240020,2005,11,24071,24071,1,2005,11,28.0,23.94,24.37,25.94,100.0,100.0,100.0,11/8/2005,2/3/2006,,0.0001349369138944463,-0.024371479796196832,0.14127612921224658,0.32488015716765595,7.352950722907005
655,31815,84361,,,1996,055239,BA Merchant Services Inc,TransFirst Inc,Completed,,,,,89365F,1334583020,2002,10,24034,24034,1,2002,10,,,,,100.0,100.0,100.0,10/10/2002,10/10/2002,,,,,,
656,31831,84371,,,1996,608910,MoneyGram Payment Systems Inc,Viad Corp,Completed,VVI,MNE,VVI,MNE,92552R,750187020,1998,4,23980,23980,1,1998,4,17.35,12.187999999999999,15.0,15.562999999999999,100.0,100.0,100.0,4/6/1998,7/10/1998,,0.0013209123363819904,0.0995142057365035,0.08173352580909377,1.8658659053775772,3.451654577572122
657,31842,84377,,,1997,909208,Unisource Worldwide Inc,Bain Capital LLC,Completed,,,,,05682Q,1319844020,2002,8,24032,24032,1,2002,8,,,,,60.0,60.0,60.0,8/14/2002,11/27/2002,,,,,,
658,31842,84377,,,1997,909208,Unisource Worldwide Inc,Georgia-Pacific Corp,Completed,GP,UWW,GP,UWW,373298,880105020,1999,5,23993,23993,1,1999,5,12.0,7.18,8.37,8.75,100.0,100.0,100.0,5/10/1999,7/6/1999,,0.0006947209013978635,0.3002045198198294,0.05473766221833484,0.7004259134829833,2.845022268839266
659,31842,84377,,,1997,909208,Unisource Worldwide Inc,Shareholders,Completed,,,,,81949M,549220020,1996,4,23956,23956,1,1996,4,20.13,,,,100.0,100.0,100.0,4/17/1996,1/2/1997,,,,,,
660,31848,84382,,,1997,16361A,ChemFirst Inc,DuPont,Completed,DD,CEM,DD,CEM,263534,1313740020,2002,7,24031,24031,1,2002,7,29.2,28.05,23.22,22.76,100.0,100.0,100.0,7/23/2002,11/6/2002,,-0.0003290141226690009,0.1843651486185698,0.21262868070886778,-0.40744420182312185,4.364124859481726
661,31898,84391,,,1996,437608,HomeSide International Inc,"Washington Mutual,Seattle,WA",Completed,WM,HSL,WM,HSL,939322,1228178020,2001,12,24024,24024,1,2001,12,,0.0,0.0,0.0,100.0,100.0,100.0,12/11/2001,3/1/2002,,,,,,
662,31898,84391,,,1996,437608,HomeSide Inc,National Australia Bank Ltd,Completed,NAB,HSL,NAB~NAB,HSL,632525,705659020,1997,10,23974,23974,1,1997,10,27.83,25.938000000000002,24.813000000000002,24.25,100.0,100.0,100.0,10/27/1997,2/10/1998,,,,,,
663,31905,84396,,,1997,89618L,Trigon Healthcare Inc,Anthem Inc,Completed,ATH,TGH,ATH,TGH,03674B,1290700020,2002,4,24028,24028,1,2002,4,105.08,73.63,79.6,84.25,100.0,100.0,100.0,4/29/2002,7/31/2002,,-0.0005670255795868022,0.21979978635248523,0.17880628223620487,-0.7076318038744274,3.2861346240406575
664,31910,84573,,,1997,117661,Brylane Inc,Pinault Printemps-Redoute,Completed,PP,BYL,PP,BYL,72220E,815921020,1998,12,23988,23988,1,1998,12,24.5,17.0,13.0,16.875,51.01,100.0,51.0,12/2/1998,4/23/1999,,0.0008075576749089618,0.5082439793235493,0.07191603392811545,0.930424830689787,3.6751838371774195
665,31978,84779,,,1997,481138,Journal Register Co,21st CMH Acquisition Corp,Completed,,,,,2A9797,2507568020,2013,3,24159,24159,1,2013,3,,,,,100.0,100.0,100.0,3/22/2013,4/5/2013,,,,,,
666,31978,84779,,,1997,481138,Journal Register Co,Alden Global Capital,Completed,,JRCOQ,,JRCOQ,06345H,2329079020,2011,7,24139,24139,1,2011,7,,0.0,0.0,0.0,100.0,100.0,100.0,7/14/2011,7/14/2011,,,,,,
667,31978,84779,,,1997,481138,Journal Register Co,Creditors,Completed,,JRC,,JRC~JRCO,22542Z,2052191020,2009,2,24110,24110,1,2009,2,,0.006,0.004,0.004,100.0,100.0,100.0,2/21/2009,8/11/2009,,,,,,
668,31987,84785,,,1996,806693,Schiff Nutrition Intl Inc,Reckitt Benckiser Group PLC,Completed,RBL,SHF,RBL,SHF,75638Q,2468450020,2012,11,24155,24155,1,2012,11,42.0,24.54,23.28,23.19,100.0,100.0,100.0,11/15/2012,12/17/2012,,0.00017244485241783662,0.2527167947194933,0.03798668194975964,0.295416744254439,2.6966260674871347
669,32008,85071,,,1997,697934,Pameco Corp,Investor Group,Completed,,PAMC,,PAMC,46145M,1160997020,2001,1,24013,24013,1,2001,1,0.45,0.375,0.0,0.0,84.63,100.0,84.6,1/16/2001,5/29/2001,,,,,,
670,32008,85071,,,1997,697934,Pameco Corp,Investor Group,Completed,,,,,46145M,246556020,1992,2,23906,23906,1,1992,2,,,,,100.0,100.0,100.0,2/13/1992,3/19/1992,,,,,,
671,32008,85071,,,1997,697934,Pameco Corp,MLX Corp(Three Cities),Completed,MLXX,,MLXX,,553076,106473020,1987,1,23845,23845,1,1987,1,,,,,100.0,100.0,100.0,1/13/1987,1/13/1987,,,,,,
672,32031,85239,,,1997,363547,Galileo International Inc,Cendant Corp,Completed,CD,GLC,CD~CDG~CDI,GLC~LIL,151313,1192113020,2001,6,24018,24018,1,2001,6,31.66,15.437999999999999,15.562999999999999,19.5,100.0,100.0,100.0,6/18/2001,10/1/2001,,-0.001302848313525794,0.07354435871655715,0.20532743911848053,-1.3109366839051229,6.745158834788287
673,32086,85343,85344.0,,1997,81413P,Security Capital Group Inc,General Electric Capital Corp,Completed,GEA,SCZ,GEA,SCZ~SCZ.A~SCZA,369622,1251441020,2001,12,24024,24024,1,2001,12,,1000.0,1055.0,1050.0,100.0,100.0,100.0,12/14/2001,5/14/2002,,-0.0006969534776561664,0.19979764140547798,0.01015972226781651,-0.7040530691218455,0.740074964837245
674,32094,85409,,,1996,158910,Chancellor Broadcasting Co,Premiere Radio Networks Inc,Completed,,CBCA,,CBCA,740906,728789020,1998,1,23977,23977,1,1998,1,,0.0,0.0,0.0,100.0,100.0,100.0,1/28/1998,3/19/1998,,,,,,
675,32094,85409,,,1996,158910,Chancellor Broadcasting Co,Evergreen Media Corp,Completed,EVGM,CBCA,EVGM,CBCA,300248,642726020,1997,2,23966,23966,1,1997,2,29.77,26.25,31.438000000000002,29.25,100.0,100.0,100.0,2/18/1997,9/5/1997,,0.000841920453910731,0.06559677987104479,0.024296058071779373,1.8144541341976135,1.7553215361015104
676,32113,85429,,,1997,465855,Ivex Packaging Corp,Alcoa Inc,Completed,AA,IXX,AA,IXX,013817,1270146020,2002,3,24027,24027,1,2002,3,21.5,20.65,20.93,21.04,100.0,100.0,100.0,3/18/2002,7/1/2002,,-0.0008031648677765137,0.05399665483445587,0.16162217879224117,-1.0640332606918868,6.690684540822158
677,32115,85431,,,1997,501940,LNR Property LLC,Starwood Property Trust Inc,Completed,STWD,,STWD,,85571B,2462290020,2013,1,24157,24157,1,2013,1,,,,,100.0,100.0,100.0,1/24/2013,4/22/2013,,,,,,
678,32115,85431,,,1997,501940,LNR Property Corp,Riley Property Holdings LLC,Completed,,LNR,,LNR,76732K,1597176020,2004,8,24056,24056,1,2004,8,63.1,54.01,57.0,59.12,100.0,100.0,100.0,8/27/2004,2/3/2005,,-0.00020597336107410196,0.05073651262824273,0.2640481353154275,-0.42388328079862864,5.9453007865041405
679,32115,85431,,,1997,501940,LNR Property Corp(Lennar Corp),Shareholders,Completed,,,,,81949M,669668020,1997,6,23970,23970,1,1997,6,25.0,,,,100.0,100.0,100.0,6/11/1997,10/31/1997,,,,,,
680,32116,85432,,,1997,554153,Mac-Gray Corp,CSC ServiceWorks Inc,Completed,,TUC,,TUC,6A6719,2575867020,2013,10,24166,24166,1,2013,10,21.25,14.26,14.51,14.93,100.0,100.0,100.0,10/15/2013,1/9/2014,,0.0006162661629018175,0.3079408000842958,0.16557258144821746,1.343281255823421,6.977664346038953
681,32119,85436,,,1997,716335,Petersen Companies Inc,Emap PLC,Completed,EMA,PTN,EMA,PTN,26861Q,822082020,1998,12,23988,23988,1,1998,12,34.0,24.31,23.62,31.31,100.0,100.0,100.0,12/15/1998,1/21/1999,,0.0004772266785882182,0.34803842025556925,0.051150521923792366,0.5290241529499535,1.2466671601162174
682,32144,85603,,,1997,235774,Dan River Inc,GHCL Ltd,Completed,GHCL,,GHCL~500171,,36349X,1718873020,2005,12,24072,24072,1,2005,12,,,,,90.0,90.0,90.0,12/27/2005,12/27/2005,,,,,,
683,32144,85603,,,1997,235774,Dan River Inc,Investor Group,Completed,,,,,46145M,128331020,1989,10,23878,23878,1,1989,10,,,,,100.0,100.0,100.0,10/5/1989,11/16/1989,,,,,,
684,32177,85648,,,1997,29089K,Emerging Communications Inc,Innovative Communication Corp,Completed,,ECM,,ECM,45756Z,762271020,1998,5,23981,23981,1,1998,5,10.25,6.375,7.375,7.0,100.0,100.0,100.0,5/29/1998,10/20/1998,,,,,,
685,32177,85648,,,1997,29089K,Emerging Communications Inc,Shareholders,Completed,,,,,81949M,687744020,1997,8,23972,23972,1,1997,8,8.25,,,,100.0,100.0,100.0,8/12/1997,12/31/1997,,,,,,
686,32189,85661,,,1997,857550,"Staten Island Bancorp Inc,NY","Independence Cmnty Bk Corp,NY",Completed,ICBC,SIB,ICBC,SIB,453414,1430656020,2003,11,24047,24047,1,2003,11,,20.95,20.83,21.16,100.0,100.0,100.0,11/25/2003,4/13/2004,,0.0010018680874634065,0.08609482787304863,0.2856553976467962,1.702126573738252,9.677761379327185
687,34680,85903,,,1998,20563P,CompX International Inc,NL Industries Inc,Completed,NL,CIX,NL,CIX,629156,1606059020,2004,9,24057,24057,1,2004,9,16.25,16.0,17.07,17.01,68.0,68.0,68.0,9/24/2004,9/24/2004,,0.00022276271818204383,-0.01996585423195117,0.034071993774070206,0.4199050500981413,1.59722880717604
688,34707,85931,86380.0,,1998,930059,Waddell & Reed Financial Inc,Shareholders,Completed,,,,,81949M,719641020,1997,11,23975,23975,1,1997,11,20.56,,,,64.0,64.0,64.0,11/17/1997,11/6/1998,,,,,,
689,34720,85944,,,1998,898647,Tucker Anthony Sutro,Royal Bank of Canada,Completed,RY,TA,RY~RY,TA,780087,1206101020,2001,8,24020,24020,1,2001,8,24.0,22.0,25.85,27.0,100.0,100.0,100.0,8/1/2001,11/1/2001,,-0.0012421024856365571,-0.09911119511510788,0.22098960442366394,-1.3141644128947867,8.729121646941007
690,34730,85955,,,1998,89674L,Tristar Aerospace Co,AlliedSignal Inc,Completed,ALD,TSX,ALD,TSX,019512,937968020,1999,11,23999,23999,1,1999,11,9.5,5.75,5.938,6.625,100.0,100.0,100.0,11/1/1999,12/15/1999,,0.00018268302886817695,0.45477103392834084,0.03601323685799988,0.2339794932644653,1.7819966206660511
691,34738,86010,,,1998,14067G,Capstar Broadcasting Corp,Chancellor Media Corp,Completed,AMFM,CRB,AMFM,CRB,158915,788183020,1998,8,23984,23984,1,1998,8,20.19,24.563000000000002,21.0,21.5,100.0,100.0,100.0,8/27/1998,7/14/1999,,,,,,
692,34750,86025,15045.0,,1998,640094,Neff Corp,Creditors,Completed,,,,,22542Z,2223105020,2010,5,24125,24125,1,2010,5,,,,,,,67.0,5/16/2010,10/4/2010,,,,,,
693,34750,86025,15045.0,,1998,640094,Neff Corp,Lightyear Fund II LP,Completed,,,,,53212X,1855494020,2007,4,24088,24088,1,2007,4,,,,,100.0,100.0,100.0,4/2/2007,6/4/2007,,,,,,
694,34750,86025,15045.0,,1998,640094,NEFF Corp,Odyssey Invest Partners LLC,Completed,,NFFCA,,NFFCA,67611E,1656092020,2005,4,24064,24064,1,2005,4,,3.02,5.5,4.9,100.0,100.0,100.0,4/7/2005,6/3/2005,,,,,,
695,34765,86102,,,1998,314211,Federated Investors(Aetna),Investor Group,Completed,,,,,46145M,116156020,1989,3,23871,23871,1,1989,3,,,,,100.0,100.0,100.0,3/13/1989,8/8/1989,,,,,,
696,34777,86118,,,1998,168228,Chicago Title Corp,Fidelity National Financial In,Completed,FNF,CTZ,FNF,CTZ,316326,909554020,1999,8,23996,23996,1,1999,8,56.82,35.25,36.5,42.75,100.0,100.0,100.0,8/1/1999,3/20/2000,,0.0016881404839352982,0.18297819778592772,0.1290300628290038,2.1055208945857493,3.286618619619565
697,34777,86118,,,1998,168228,Chicago Title & Trust Co,Shareholders,Completed,,,,,81949M,719186020,1997,12,23976,23976,1,1997,12,,,,,100.0,100.0,100.0,12/17/1997,6/17/1998,,,,,,
698,34781,86120,,,1998,373701,Gerber Childrenswear LLC,Childrenswear LLC,Completed,,,,,17370F,2030217020,2008,11,24107,24107,1,2008,11,,,,,100.0,100.0,100.0,11/25/2008,11/25/2008,,,,,,
699,34781,86120,,,1998,373701,Gerber Childrenswear(Gerber),Kellwood Co,Completed,KWD,GCW,KWD,GCW,488044,1295145020,2002,5,24029,24029,1,2002,5,6.85,7.6,6.8,8.25,100.0,100.0,100.0,5/15/2002,6/26/2002,,-0.0003792021847870148,-0.1169376546995134,0.058594226051728975,-0.4632064590592454,1.041475291061066
700,34796,86133,,,1998,750642,Ragen MacKenzie Group Inc,Wells Fargo & Co,Completed,WFC,RMG,WFC,RMG,949746,927807020,1999,9,23997,23997,1,1999,9,18.75,14.0,17.938,17.25,100.0,100.0,100.0,9/28/1999,3/16/2000,,0.0006618816557987232,-0.0067649939283549974,0.023257055921737137,0.846418746279257,0.9893007863864034
701,34986,86587,,,1998,60877P,Momentum Business Applications,PeopleSoft Inc,Completed,PSFT,MMTM,PSFT,MMTM,712713,1265427020,2002,1,24025,24025,1,2002,1,,19.54,19.95,19.37,100.0,100.0,100.0,1/24/2002,4/9/2002,,-0.0001880085002025623,0.010846529796563179,0.12414297025025309,-0.20492479487710571,3.0793315184486416
702,34986,86587,,,1998,60877P,Momentum Business Applications,Shareholders,Completed,,,,,81949M,829552020,1998,12,23988,23988,1,1998,12,17.25,,,,100.0,100.0,100.0,12/31/1998,1/19/1999,,,,,,
703,35003,86602,,,1999,714265,Perot Systems Corp,Dell Inc,Completed,DELL,PER,DELL,PER,24702R,2109995020,2009,9,24117,24117,1,2009,9,30.0,16.9,17.18,17.91,100.0,100.0,100.0,9/21/2009,11/3/2009,,-0.00013026346530831015,0.12452250290235665,0.7999803509536504,-0.12745105642483415,17.991014556576943
